DateTime,SPPC,CFE,PACW,DWR-N,NCPA_Bay,NCPA_Valley,PG&E,SVP,WALC,PAUT,AESO,NEVP,TH_Mead,IPFE,IPMV,IPTV,PAID,AVA,CHPD,DOPD,GCPD,PGE,PSEI,SCL,TPWR,APS,TH_PV,BURB,GLEN,LDWP,IID,PAWY,WACM,PSCO,TID,NWMT,WAUW,TEPC,BPA,MID,RDNG,SMUD,WAPA_BANC,WAPA_Valley,SDGE,SRP,ANHM,DWR-S,MWD,PASA,RVSD,SCE,VEA,VERN,BCHA,EPE,PNM
2030-06-22T05:00,1065,2391,1961,12448,12448,12448,12448,12448,927,2833,9014,2010,2010,634,634,634,634,167,167,167,167,167,167,167,167,4754,4754,2534,2534,2534,306,3089,3089,4927,277,1237,1237,1766,6046,1295,1295,1295,1295,1295,2081,3916,10784,10784,10784,10784,10784,10784,10784,10784,5198,1278,1278
2030-06-22T06:00,1088,2356,2124,12083,12083,12083,12083,12083,910,2930,9057,2291,2291,641,641,641,641,170,170,170,170,170,170,170,170,4687,4687,2727,2727,2727,355,3150,3150,5033,294,1248,1248,1740,6316,1464,1464,1464,1464,1464,2000,3713,10778,10778,10778,10778,10778,10778,10778,10778,5345,1273,1273
2030-06-22T07:00,1134,2516,2274,10935,10935,10935,10935,10935,898,3087,9410,2847,2847,657,657,657,657,174,174,174,174,174,174,174,174,4731,4731,2971,2971,2971,419,3206,3206,5353,314,1330,1330,1776,6576,1654,1654,1654,1654,1654,1774,3886,10212,10212,10212,10212,10212,10212,10212,10212,5590,1327,1327
2030-06-22T08:00,1179,2672,2333,9591,9591,9591,9591,9591,891,3241,9779,3281,3281,680,680,680,680,176,176,176,176,176,176,176,176,4914,4914,3175,3175,3175,487,3286,3286,5765,329,1389,1389,1887,6724,1893,1893,1893,1893,1893,1450,4335,9591,9591,9591,9591,9591,9591,9591,9591,5944,1528,1528
2030-06-22T09:00,1224,2876,2373,8601,8601,8601,8601,8601,936,3395,10040,3705,3705,689,689,689,689,178,178,178,178,178,178,178,178,5205,5205,3329,3329,3329,545,3430,3430,6103,342,1447,1447,2054,6773,2097,2097,2097,2097,2097,1170,4937,9305,9305,9305,9305,9305,9305,9305,9305,6112,1806,1806
2030-06-22T10:00,1279,3066,2411,8070,8070,8070,8070,8070,1042,3515,10243,4196,4196,689,689,689,689,179,179,179,179,179,179,179,179,5489,5489,3402,3402,3402,606,3575,3575,6469,360,1462,1462,2218,6793,2252,2252,2252,2252,2252,959,5570,9156,9156,9156,9156,9156,9156,9156,9156,6235,2091,2091
2030-06-22T11:00,1344,3284,2444,7774,7774,7774,7774,7774,1207,3637,10354,4721,4721,689,689,689,689,178,178,178,178,178,178,178,178,5871,5871,3430,3430,3430,654,3737,3737,6763,379,1464,1464,2393,6807,2382,2382,2382,2382,2382,806,6217,9317,9317,9317,9317,9317,9317,9317,9317,6305,2285,2285
2030-06-22T12:00,1402,3463,2477,8028,8028,8028,8028,8028,1397,3741,10399,5154,5154,689,689,689,689,179,179,179,179,179,179,179,179,6310,6310,3462,3462,3462,699,3900,3900,7162,397,1478,1478,2559,6787,2482,2482,2482,2482,2482,773,6909,10002,10002,10002,10002,10002,10002,10002,10002,6292,2444,2444
2030-06-22T13:00,1448,3548,2506,8783,8783,8783,8783,8783,1588,3924,10426,5432,5432,686,686,686,686,180,180,180,180,180,180,180,180,6828,6828,3488,3488,3488,734,3956,3956,7500,412,1480,1480,2729,6780,2573,2573,2573,2573,2573,879,7661,10816,10816,10816,10816,10816,10816,10816,10816,6253,2561,2561
2030-06-22T14:00,1486,3596,2559,9982,9982,9982,9982,9982,1404,4083,10420,5650,5650,686,686,686,686,183,183,183,183,183,183,183,183,7404,7404,3493,3493,3493,753,4032,4032,7775,421,1474,1474,2930,6808,2663,2663,2663,2663,2663,1154,8234,12024,12024,12024,12024,12024,12024,12024,12024,6198,2673,2673
2030-06-22T15:00,1543,3603,2596,11367,11367,11367,11367,11367,1522,4256,10435,5757,5757,693,693,693,693,184,184,184,184,184,184,184,184,7727,7727,3477,3477,3477,755,4147,4147,8054,422,1483,1483,3083,6892,2682,2682,2682,2682,2682,1460,8581,13117,13117,13117,13117,13117,13117,13117,13117,6156,2746,2746
2030-06-22T16:00,1560,3599,2646,13199,13199,13199,13199,13199,1559,4317,10495,5831,5831,696,696,696,696,187,187,187,187,187,187,187,187,7966,7966,3425,3425,3425,734,4223,4223,8164,413,1494,1494,3157,6980,2646,2646,2646,2646,2646,1867,8769,14191,14191,14191,14191,14191,14191,14191,14191,6191,2806,2806
2030-06-22T17:00,1564,3532,2636,14981,14981,14981,14981,14981,1654,4321,10548,5711,5711,692,692,692,692,186,186,186,186,186,186,186,186,8212,8212,3388,3388,3388,690,4254,4254,8180,396,1507,1507,3170,7072,2519,2519,2519,2519,2519,2240,8996,15199,15199,15199,15199,15199,15199,15199,15199,6263,2833,2833
2030-06-22T18:00,1548,3438,2569,16088,16088,16088,16088,16088,1665,4228,10397,5492,5492,688,688,688,688,181,181,181,181,181,181,181,181,8320,8320,3427,3427,3427,640,4248,4248,8045,379,1498,1498,3161,6926,2401,2401,2401,2401,2401,2532,8940,15473,15473,15473,15473,15473,15473,15473,15473,6202,2799,2799
2030-06-22T19:00,1502,3296,2514,16420,16420,16420,16420,16420,1662,3975,10304,5333,5333,685,685,685,685,177,177,177,177,177,177,177,177,8159,8159,3426,3426,3426,587,4187,4187,7678,368,1487,1487,3098,6862,2339,2339,2339,2339,2339,2772,8675,16135,16135,16135,16135,16135,16135,16135,16135,6107,2736,2736
2030-06-22T20:00,1467,3382,2484,16525,16525,16525,16525,16525,1611,3817,10201,5048,5048,696,696,696,696,176,176,176,176,176,176,176,176,7788,7788,3314,3314,3314,532,4102,4102,7340,341,1472,1472,2939,6810,2157,2157,2157,2157,2157,2792,8268,15698,15698,15698,15698,15698,15698,15698,15698,6056,2678,2678
2030-06-22T21:00,1439,3363,2315,15306,15306,15306,15306,15306,1486,3605,10121,4514,4514,685,685,685,685,173,173,173,173,173,173,173,173,7532,7532,3088,3088,3088,466,4038,4038,7073,317,1473,1473,2760,6636,1873,1873,1873,1873,1873,2564,7804,14444,14444,14444,14444,14444,14444,14444,14444,6076,2580,2580
2030-06-22T22:00,1318,3163,2173,14152,14152,14152,14152,14152,1664,3389,10105,3965,3965,667,667,667,667,167,167,167,167,167,167,167,167,7011,7011,2865,2865,2865,406,3931,3931,6417,290,1437,1437,2580,6169,1577,1577,1577,1577,1577,2330,7097,13261,13261,13261,13261,13261,13261,13261,13261,6006,2313,2313
2030-06-22T23:00,1193,2999,1992,13670,13670,13670,13670,13670,1490,3192,9886,3560,3560,668,668,668,668,163,163,163,163,163,163,163,163,6357,6357,2651,2651,2651,366,3658,3658,5918,272,1343,1343,2365,5885,1407,1407,1407,1407,1407,2234,6375,12633,12633,12633,12633,12633,12633,12633,12633,5690,1923,1923
2030-06-23T00:00,1142,2836,1884,12641,12641,12641,12641,12641,1418,3023,9624,3204,3204,651,651,651,651,160,160,160,160,160,160,160,160,5862,5862,2493,2493,2493,323,3465,3465,5504,259,1274,1274,2225,5705,1294,1294,1294,1294,1294,2054,5826,11978,11978,11978,11978,11978,11978,11978,11978,5468,1625,1625
2030-06-23T01:00,1107,2704,1811,11916,11916,11916,11916,11916,1281,2876,9432,3001,3001,645,645,645,645,158,158,158,158,158,158,158,158,5538,5538,2372,2372,2372,292,3303,3303,5205,251,1219,1219,2093,5596,1224,1224,1224,1224,1224,1935,5349,11196,11196,11196,11196,11196,11196,11196,11196,5322,1438,1438
2030-06-23T02:00,1085,2597,1778,11664,11664,11664,11664,11664,1156,2795,9268,2765,2765,630,630,630,630,158,158,158,158,158,158,158,158,5296,5296,2298,2298,2298,276,3177,3177,5005,247,1186,1186,2010,5545,1182,1182,1182,1182,1182,1868,4984,10792,10792,10792,10792,10792,10792,10792,10792,5190,1326,1326
2030-06-23T03:00,1070,2515,1802,11564,11564,11564,11564,11564,1057,2748,9170,2566,2566,612,612,612,612,160,160,160,160,160,160,160,160,5120,5120,2260,2260,2260,262,3138,3138,4866,242,1187,1187,1930,5611,1168,1168,1168,1168,1168,1877,4715,10709,10709,10709,10709,10709,10709,10709,10709,5102,1297,1297
2030-06-23T04:00,1062,2455,1844,11662,11662,11662,11662,11662,960,2771,9126,2376,2376,607,607,607,607,160,160,160,160,160,160,160,160,4949,4949,2215,2215,2215,256,3071,3071,4843,238,1199,1199,1869,5720,1158,1158,1158,1158,1158,2004,4414,10921,10921,10921,10921,10921,10921,10921,10921,5077,1288,1288
2030-06-23T05:00,1053,2330,1944,11686,11686,11686,11686,11686,933,2778,9035,2309,2309,621,621,621,621,165,165,165,165,165,165,165,165,4886,4886,2284,2284,2284,271,3047,3047,4846,245,1206,1206,1856,5972,1221,1221,1221,1221,1221,2140,4256,11108,11108,11108,11108,11108,11108,11108,11108,5132,1289,1289
2030-06-23T06:00,1063,2275,2117,11471,11471,11471,11471,11471,908,2886,9197,2747,2747,627,627,627,627,169,169,169,169,169,169,169,169,4825,4825,2464,2464,2464,316,3027,3027,4979,263,1256,1256,1831,6270,1382,1382,1382,1382,1382,2093,4010,11081,11081,11081,11081,11081,11081,11081,11081,5360,1283,1283
2030-06-23T07:00,1097,2406,2251,10284,10284,10284,10284,10284,886,3061,9520,3137,3137,643,643,643,643,168,168,168,168,168,168,168,168,4886,4886,2643,2643,2643,377,3038,3038,5251,279,1329,1329,1873,6597,1561,1561,1561,1561,1561,1850,4222,10576,10576,10576,10576,10576,10576,10576,10576,5647,1349,1349
2030-06-23T08:00,1146,2571,2340,9036,9036,9036,9036,9036,872,3212,9832,3563,3563,666,666,666,666,176,176,176,176,176,176,176,176,5084,5084,2856,2856,2856,447,3160,3160,5607,297,1391,1391,1984,6732,1769,1769,1769,1769,1769,1538,4688,10072,10072,10072,10072,10072,10072,10072,10072,5977,1549,1549
2030-06-23T09:00,1192,2738,2417,8006,8006,8006,8006,8006,920,3350,10128,3973,3973,674,674,674,674,177,177,177,177,177,177,177,177,5338,5338,3046,3046,3046,511,3329,3329,5894,314,1440,1440,2147,6847,1984,1984,1984,1984,1984,1240,5239,9760,9760,9760,9760,9760,9760,9760,9760,6141,1801,1801
2030-06-23T10:00,1228,2926,2509,7356,7356,7356,7356,7356,1035,3477,10384,4449,4449,674,674,674,674,178,178,178,178,178,178,178,178,5606,5606,3163,3163,3163,569,3479,3479,6147,327,1463,1463,2294,6943,2151,2151,2151,2151,2151,1011,5787,9760,9760,9760,9760,9760,9760,9760,9760,6294,2104,2104
2030-06-23T11:00,1273,3069,2569,7116,7116,7116,7116,7116,1194,3630,10611,4935,4935,679,679,679,679,181,181,181,181,181,181,181,181,5969,5969,3278,3278,3278,630,3614,3614,6383,337,1484,1484,2464,7063,2277,2277,2277,2277,2277,858,6358,9798,9798,9798,9798,9798,9798,9798,9798,6421,2312,2312
2030-06-23T12:00,1333,3208,2645,7380,7380,7380,7380,7380,1369,3803,10711,5259,5259,676,676,676,676,183,183,183,183,183,183,183,183,6352,6352,3333,3333,3333,674,3763,3763,6556,350,1493,1493,2620,7099,2405,2405,2405,2405,2405,846,6979,10533,10533,10533,10533,10533,10533,10533,10533,6467,2470,2470
2030-06-23T13:00,1382,3360,2736,8042,8042,8042,8042,8042,1521,4015,10748,5510,5510,686,686,686,686,187,187,187,187,187,187,187,187,6802,6802,3416,3416,3416,721,3882,3882,6705,364,1504,1504,2816,7175,2503,2503,2503,2503,2503,965,7618,11493,11493,11493,11493,11493,11493,11493,11493,6480,2593,2593
2030-06-23T14:00,1441,3436,2863,9158,9158,9158,9158,9158,1361,4249,10759,5677,5677,696,696,696,696,191,191,191,191,191,191,191,191,7272,7272,3462,3462,3462,748,3973,3973,6856,375,1521,1521,2999,7290,2613,2613,2613,2613,2613,1229,8102,12722,12722,12722,12722,12722,12722,12722,12722,6456,2709,2709
2030-06-23T15:00,1506,3487,3002,10506,10506,10506,10506,10506,1489,4404,10808,5861,5861,700,700,700,700,194,194,194,194,194,194,194,194,7656,7656,3480,3480,3480,766,4061,4061,7057,381,1530,1530,3115,7457,2676,2676,2676,2676,2676,1525,8426,13850,13850,13850,13850,13850,13850,13850,13850,6473,2765,2765
2030-06-23T16:00,1553,3491,3095,12359,12359,12359,12359,12359,1516,4472,10893,5890,5890,688,688,688,688,199,199,199,199,199,199,199,199,7911,7911,3449,3449,3449,749,4122,4122,7267,378,1558,1558,3193,7702,2666,2666,2666,2666,2666,1936,8682,14775,14775,14775,14775,14775,14775,14775,14775,6569,2830,2830
2030-06-23T17:00,1581,3450,3131,14117,14117,14117,14117,14117,1612,4533,10959,5806,5806,700,700,700,700,202,202,202,202,202,202,202,202,8186,8186,3396,3396,3396,709,4165,4165,7511,366,1580,1580,3260,7868,2571,2571,2571,2571,2571,2302,8858,15621,15621,15621,15621,15621,15621,15621,15621,6717,2838,2838
2030-06-23T18:00,1568,3330,3044,15312,15312,15312,15312,15312,1632,4482,10812,5608,5608,704,704,704,704,194,194,194,194,194,194,194,194,8236,8236,3451,3451,3451,663,4184,4184,7489,354,1583,1583,3221,7711,2446,2446,2446,2446,2446,2588,8827,15839,15839,15839,15839,15839,15839,15839,15839,6594,2809,2809
2030-06-23T19:00,1540,3190,2866,15722,15722,15722,15722,15722,1657,4295,10731,5421,5421,703,703,703,703,188,188,188,188,188,188,188,188,8071,8071,3450,3450,3450,612,4133,4133,7263,349,1559,1559,3129,7492,2377,2377,2377,2377,2377,2831,8621,16377,16377,16377,16377,16377,16377,16377,16377,6500,2756,2756
2030-06-23T20:00,1484,3312,2781,15902,15902,15902,15902,15902,1605,4067,10655,5160,5160,697,697,697,697,184,184,184,184,184,184,184,184,7767,7767,3324,3324,3324,557,4024,4024,7049,330,1541,1541,2980,7271,2200,2200,2200,2200,2200,2835,8302,16076,16076,16076,16076,16076,16076,16076,16076,6442,2717,2717
2030-06-23T21:00,1453,3334,2505,14871,14871,14871,14871,14871,1497,3809,10475,4627,4627,697,697,697,697,175,175,175,175,175,175,175,175,7548,7548,3083,3083,3083,500,3948,3948,6878,303,1522,1522,2841,6795,1878,1878,1878,1878,1878,2545,7923,14725,14725,14725,14725,14725,14725,14725,14725,6391,2629,2629
2030-06-23T22:00,1314,3186,2269,13743,13743,13743,13743,13743,1703,3498,10360,4001,4001,684,684,684,684,170,170,170,170,170,170,170,170,7058,7058,2836,2836,2836,428,3891,3891,6293,277,1478,1478,2632,6349,1565,1565,1565,1565,1565,2299,7203,13502,13502,13502,13502,13502,13502,13502,13502,6124,2335,2335
2030-06-23T23:00,1183,2988,2106,13414,13414,13414,13414,13414,1543,3242,10021,3594,3594,681,681,681,681,166,166,166,166,166,166,166,166,6364,6364,2606,2606,2606,382,3589,3589,5749,263,1380,1380,2423,6088,1397,1397,1397,1397,1397,2233,6390,12938,12938,12938,12938,12938,12938,12938,12938,5781,1926,1926
2030-06-24T00:00,1133,2801,1981,12171,12171,12171,12171,12171,1431,3085,9721,3283,3283,657,657,657,657,163,163,163,163,163,163,163,163,5836,5836,2463,2463,2463,349,3392,3392,5301,252,1303,1303,2259,5866,1296,1296,1296,1296,1296,2241,5813,12614,12614,12614,12614,12614,12614,12614,12614,5514,1621,1621
2030-06-24T01:00,1098,2649,1919,11583,11583,11583,11583,11583,1301,2971,9490,3021,3021,643,643,643,643,161,161,161,161,161,161,161,161,5505,5505,2367,2367,2367,316,3252,3252,5067,247,1248,1248,2112,5773,1244,1244,1244,1244,1244,2106,5341,11778,11778,11778,11778,11778,11778,11778,11778,5394,1425,1425
2030-06-24T02:00,1078,2555,1890,11268,11268,11268,11268,11268,1133,2893,9390,2794,2794,647,647,647,647,160,160,160,160,160,160,160,160,5290,5290,2363,2363,2363,301,3200,3200,4880,250,1227,1227,2041,5746,1243,1243,1243,1243,1243,2037,4918,11282,11282,11282,11282,11282,11282,11282,11282,5312,1329,1329
2030-06-24T03:00,1059,2500,1939,11252,11252,11252,11252,11252,1040,2881,9324,2708,2708,647,647,647,647,162,162,162,162,162,162,162,162,5119,5119,2478,2478,2478,296,3127,3127,4794,258,1215,1215,1954,5852,1295,1295,1295,1295,1295,2038,4697,11290,11290,11290,11290,11290,11290,11290,11290,5287,1305,1305
2030-06-24T04:00,1059,2451,2087,11555,11555,11555,11555,11555,982,2960,9321,2584,2584,655,655,655,655,165,165,165,165,165,165,165,165,5000,5000,2671,2671,2671,308,3076,3076,4870,276,1226,1226,1911,6135,1388,1388,1388,1388,1388,2154,4432,11767,11767,11767,11767,11767,11767,11767,11767,5304,1301,1301
2030-06-24T05:00,1060,2390,2290,12154,12154,12154,12154,12154,944,3076,9386,2740,2740,664,664,664,664,170,170,170,170,170,170,170,170,4958,4958,2955,2955,2955,347,3081,3081,5087,306,1267,1267,1883,6549,1538,1538,1538,1538,1538,2291,4392,12242,12242,12242,12242,12242,12242,12242,12242,5427,1325,1325
2030-06-24T06:00,1090,2505,2491,12287,12287,12287,12287,12287,930,3235,9785,3053,3053,670,670,670,670,174,174,174,174,174,174,174,174,4969,4969,3230,3230,3230,405,3110,3110,5428,331,1367,1367,1909,6887,1723,1723,1723,1723,1723,2327,4367,12325,12325,12325,12325,12325,12325,12325,12325,5748,1398,1398
2030-06-24T07:00,1140,2760,2661,11195,11195,11195,11195,11195,932,3430,10329,3391,3391,691,691,691,691,179,179,179,179,179,179,179,179,5131,5131,3494,3494,3494,478,3153,3153,5805,352,1462,1462,1990,7202,1947,1947,1947,1947,1947,2154,4663,12122,12122,12122,12122,12122,12122,12122,12122,6289,1666,1666
2030-06-24T08:00,1186,2986,2830,9963,9963,9963,9963,9963,923,3603,10803,3766,3766,705,705,705,705,183,183,183,183,183,183,183,183,5345,5345,3740,3740,3740,555,3254,3254,6076,377,1520,1520,2098,7460,2135,2135,2135,2135,2135,1884,5061,11793,11793,11793,11793,11793,11793,11793,11793,6707,1900,1900
2030-06-24T09:00,1238,3200,3006,9009,9009,9009,9009,9009,1008,3855,11236,4291,4291,721,721,721,721,190,190,190,190,190,190,190,190,5558,5558,3952,3952,3952,634,3426,3426,6371,398,1557,1557,2231,7603,2300,2300,2300,2300,2300,1653,5462,11780,11780,11780,11780,11780,11780,11780,11780,6886,2153,2153
2030-06-24T10:00,1311,3454,3141,8282,8282,8282,8282,8282,1173,4073,11404,4868,4868,725,725,725,725,198,198,198,198,198,198,198,198,5815,5815,4095,4095,4095,697,3553,3553,6657,416,1624,1624,2390,7908,2434,2434,2434,2434,2434,1470,5912,11916,11916,11916,11916,11916,11916,11916,11916,7136,2361,2361
2030-06-24T11:00,1386,3583,3264,7666,7666,7666,7666,7666,1333,4300,11476,5205,5205,726,726,726,726,202,202,202,202,202,202,202,202,6190,6190,4194,4194,4194,766,3653,3653,7003,436,1670,1670,2562,8372,2567,2567,2567,2567,2567,1357,6542,12217,12217,12217,12217,12217,12217,12217,12217,7647,2514,2514
2030-06-24T12:00,1455,3629,3410,7873,7873,7873,7873,7873,1494,4509,11549,5515,5515,732,732,732,732,214,214,214,214,214,214,214,214,6654,6654,4300,4300,4300,814,3745,3745,7352,460,1689,1689,2758,8664,2749,2749,2749,2749,2749,1373,7276,12959,12959,12959,12959,12959,12959,12959,12959,7913,2642,2642
2030-06-24T13:00,1522,3703,3534,8486,8486,8486,8486,8486,1707,4642,11709,5734,5734,734,734,734,734,227,227,227,227,227,227,227,227,7103,7103,4387,4387,4387,857,3814,3814,7787,481,1718,1718,3005,8773,2929,2929,2929,2929,2929,1530,7972,13925,13925,13925,13925,13925,13925,13925,13925,7933,2748,2748
2030-06-24T14:00,1577,3744,3629,9631,9631,9631,9631,9631,1439,4722,11758,5971,5971,725,725,725,725,228,228,228,228,228,228,228,228,7566,7566,4399,4399,4399,883,3928,3928,8152,493,1741,1741,3166,8906,3120,3120,3120,3120,3120,1820,8381,14893,14893,14893,14893,14893,14893,14893,14893,7815,2843,2843
2030-06-24T15:00,1622,3785,3695,10837,10837,10837,10837,10837,1587,4821,11817,6089,6089,712,712,712,712,233,233,233,233,233,233,233,233,7832,7832,4316,4316,4316,881,3984,3984,8392,496,1773,1773,3286,8950,3240,3240,3240,3240,3240,2114,8699,15919,15919,15919,15919,15919,15919,15919,15919,7417,2874,2874
2030-06-24T16:00,1663,3780,3662,12514,12514,12514,12514,12514,1681,4875,11838,6168,6168,713,713,713,713,231,231,231,231,231,231,231,231,8152,8152,4139,4139,4139,855,4050,4050,8621,487,1808,1808,3311,9112,3186,3186,3186,3186,3186,2484,8848,16899,16899,16899,16899,16899,16899,16899,16899,7589,2923,2923
2030-06-24T17:00,1669,3741,3570,14357,14357,14357,14357,14357,1754,4840,11773,5918,5918,717,717,717,717,229,229,229,229,229,229,229,229,8390,8390,3944,3944,3944,797,4116,4116,8689,466,1807,1807,3324,9157,2967,2967,2967,2967,2967,2836,9036,17586,17586,17586,17586,17586,17586,17586,17586,7909,2908,2908
2030-06-24T18:00,1647,3667,3403,15552,15552,15552,15552,15552,1756,4772,11414,5766,5766,720,720,720,720,217,217,217,217,217,217,217,217,8494,8494,3913,3913,3913,748,4127,4127,8570,443,1770,1770,3289,8846,2764,2764,2764,2764,2764,3056,9043,17558,17558,17558,17558,17558,17558,17558,17558,7097,2878,2878
2030-06-24T19:00,1616,3591,3226,16204,16204,16204,16204,16204,1751,4593,11205,5590,5590,744,744,744,744,197,197,197,197,197,197,197,197,8229,8229,3844,3844,3844,691,4035,4035,8371,430,1726,1726,3251,8328,2616,2616,2616,2616,2616,3188,8896,17989,17989,17989,17989,17989,17989,17989,17989,6837,2803,2803
2030-06-24T20:00,1570,3660,3028,16091,16091,16091,16091,16091,1685,4394,10969,5335,5335,758,758,758,758,190,190,190,190,190,190,190,190,7902,7902,3623,3623,3623,628,3961,3961,8074,399,1693,1693,3091,7945,2407,2407,2407,2407,2407,3202,8484,17566,17566,17566,17566,17566,17566,17566,17566,6636,2767,2767
2030-06-24T21:00,1524,3634,2638,14872,14872,14872,14872,14872,1577,4063,10708,4820,4820,737,737,737,737,180,180,180,180,180,180,180,180,7676,7676,3304,3304,3304,543,3922,3922,7698,355,1669,1669,2960,7188,2070,2070,2070,2070,2070,2923,8166,15956,15956,15956,15956,15956,15956,15956,15956,6605,2681,2681
2030-06-24T22:00,1389,3539,2354,13875,13875,13875,13875,13875,1800,3625,10475,4173,4173,747,747,747,747,171,171,171,171,171,171,171,171,7214,7214,3006,3006,3006,467,3825,3825,6713,329,1547,1547,2717,6601,1697,1697,1697,1697,1697,2668,7359,14965,14965,14965,14965,14965,14965,14965,14965,6261,2383,2383
2030-06-24T23:00,1227,3366,2196,13095,13095,13095,13095,13095,1655,3358,10092,3661,3661,720,720,720,720,169,169,169,169,169,169,169,169,6420,6420,2762,2762,2762,417,3530,3530,6038,311,1434,1434,2470,6291,1500,1500,1500,1500,1500,2482,6457,13817,13817,13817,13817,13817,13817,13817,13817,5872,1979,1979
2030-06-25T00:00,1162,3082,2091,13654,13654,13654,13654,13654,1445,3203,9776,3360,3360,715,715,715,715,165,165,165,165,165,165,165,165,5851,5851,2588,2588,2588,378,3377,3377,5605,294,1359,1359,2279,6076,1379,1379,1379,1379,1379,2290,5837,12815,12815,12815,12815,12815,12815,12815,12815,5562,1691,1691
2030-06-25T01:00,1120,2931,2012,12754,12754,12754,12754,12754,1311,3072,9527,3058,3058,713,713,713,713,164,164,164,164,164,164,164,164,5531,5531,2480,2480,2480,353,3227,3227,5317,287,1313,1313,2163,5953,1312,1312,1312,1312,1312,2146,5327,11953,11953,11953,11953,11953,11953,11953,11953,5410,1481,1481
2030-06-25T02:00,1096,2783,1980,12298,12298,12298,12298,12298,1224,2990,9397,2806,2806,706,706,706,706,163,163,163,163,163,163,163,163,5315,5315,2440,2440,2440,331,3109,3109,5130,287,1290,1290,2056,5913,1300,1300,1300,1300,1300,2064,4908,11403,11403,11403,11403,11403,11403,11403,11403,5312,1371,1371
