pras_ts,psy_no_scaling,psy_scaling
770,0.82792,788.17984
694,0.8345,794.4440000000001
789,0.8345,794.4440000000001
780,0.82999,790.15048
782,0.8145,775.404
794,0.8345,794.4440000000001
794,0.8345,794.4440000000001
794,0.8345,794.4440000000001
794,0.83448,794.42496
794,0.8345,794.4440000000001
763,0.82552,785.89504
785,0.74655,710.7156
794,0.63167,601.34984
794,0.69401,660.69752
793,0.63445,603.9964
794,0.75061,714.58072
794,0.74233,706.69816
794,0.75458,718.3601600000001
793,0.70964,675.5772800000001
756,0.66114,629.40528
633,0.28636,272.61472
484,0.39179,372.98408
622,0.38571,367.19592
663,0.40697,387.43543999999997
663,0.15554,148.07408
672,0.09767,92.98184
691,0.06112,58.18624
652,0.0319,30.368799999999997
724,0.0206,19.6112
656,0.01026,9.76752
621,0.12257,116.68664
656,0.1775,168.98
737,0.08878,84.51856
781,0.05826,55.46352
707,0.10988,104.60576
684,0.0854,81.30080000000001
675,0.03138,29.873759999999997
761,0.09882,94.07664000000001
778,0.13855,131.8996
779,0.12355,117.61959999999999
745,0.13985,133.1372
695,0.16712,159.09824
685,0.09502,90.45903999999999
675,0.04985,47.4572
662,0.10792,102.73984
612,0.11478,109.27055999999999
639,0.15273,145.39896000000002
642,0.21388,203.61375999999998
671,0.2431,231.43120000000002
692,0.32594,310.29488000000003
684,0.50865,484.23480000000006
715,0.56948,542.14496
684,0.64035,609.6132
684,0.65206,620.76112
726,0.73382,698.59664
711,0.68565,652.7388
728,0.71569,681.3368800000001
781,0.63364,603.22528
719,0.71267,678.46184
492,0.75194,715.84688
297,0.76881,731.90712
374,0.51489,490.17528
492,0.54523,519.05896
561,0.67636,643.89472
565,0.73262,697.45424
608,0.72259,687.90568
558,0.58843,560.1853600000001
411,0.56717,539.94584
338,0.61643,586.84136
451,0.67335,641.0292000000001
526,0.71864,684.14528
675,0.71242,678.22384
743,0.70939,675.3392799999999
758,0.60792,578.73984
791,0.65411,622.71272
794,0.68782,654.80464
765,0.55456,527.9411200000001
778,0.34839,331.66728
718,0.22292,212.21984
793,0.16849,160.40248
789,0.12252,116.63904000000001
794,0.04955,47.1716
794,0.07699,73.29448000000001
416,0.05609,53.39768
551,0.07875,74.97
673,0.07231,68.83912
448,0.0738,70.25760000000001
191,0.12665,120.5708
220,0.13749,130.89048
608,0.177,168.504
549,0.22154,210.90607999999997
499,0.21211,201.92872
559,0.37437,356.40024
460,0.48726,463.87152000000003
313,0.54555,519.3636
272,0.58594,557.81488
198,0.58788,559.66176
372,0.60365,574.6748
354,0.6124,583.0048
349,0.63493,604.45336
256,0.64943,618.25736
207,0.67052,638.33504
322,0.66524,633.30848
449,0.70205,668.3516
415,0.72591,691.06632
338,0.63522,604.72944
339,0.60877,579.54904
395,0.69011,656.98472
544,0.66754,635.4980800000001
715,0.78958,751.68016
726,0.82037,780.99224
720,0.78689,749.11928
744,0.80666,767.94032
735,0.81817,778.89784
779,0.82424,784.67648
779,0.81831,779.03112
768,0.79535,757.1732
724,0.83405,794.0156
711,0.83413,794.09176
730,0.83426,794.21552
688,0.80114,762.6852799999999
713,0.69672,663.27744
752,0.80552,766.85504
777,0.8345,794.4440000000001
793,0.79195,753.9364
794,0.83426,794.21552
794,0.71994,685.38288
794,0.75239,716.27528
793,0.79114,753.1652799999999
786,0.70031,666.69512
777,0.51046,485.95792
758,0.45408,432.28416
775,0.45436,432.55072
773,0.46367,441.41384000000005
765,0.48461,461.34871999999996
727,0.19914,189.58128000000002
723,0.20288,193.14176
745,0.20253,192.80856
629,0.17619,167.73288000000002
706,0.17225,163.982
636,0.27407,260.91463999999996
609,0.43829,417.25208000000003
613,0.6716,639.3632
462,0.77843,741.0653599999999
445,0.78916,751.28032
228,0.80431,765.70312
189,0.79258,754.53616
179,0.8114,772.4528
130,0.80973,770.8629599999999
203,0.75115,715.0948
156,0.74699,711.13448
133,0.75851,722.10152
91,0.80418,765.57936
85,0.81952,780.18304
79,0.72179,687.14408
74,0.69853,665.00056
73,0.81368,774.6233599999999
106,0.76778,730.92656
124,0.75279,716.65608
140,0.64578,614.78256
194,0.53959,513.6896800000001
304,0.44781,426.31512
253,0.4968,472.9536
317,0.58642,558.27184
476,0.41297,393.14744
593,0.42198,401.72496
696,0.47131,448.68712
673,0.50558,481.31216
670,0.34548,328.89696000000004
655,0.40292,383.57984
660,0.75259,716.46568
652,0.58759,559.38568
640,0.69889,665.34328
652,0.67412,641.76224
665,0.71089,676.76728
649,0.7088,674.7776
692,0.68594,653.01488
682,0.66501,633.08952
610,0.65553,624.0645599999999
590,0.70631,672.40712
606,0.7543,718.0935999999999
654,0.74647,710.6394399999999
660,0.7449,709.1448
672,0.7803,742.8456
655,0.80186,763.37072
667,0.81498,775.8609600000001
679,0.82473,785.14296
638,0.65801,626.42552
583,0.2273,216.3896
515,0.13234,125.98768000000001
524,0.42726,406.75151999999997
566,0.31605,300.8796
587,0.26807,255.20263999999997
597,0.4228,402.5056
578,0.47914,456.14128
580,0.39256,373.71712
615,0.37222,354.35344
654,0.25411,241.91272
585,0.10181,96.92312
581,0.09197,87.55543999999999
580,0.24032,228.78464
589,0.26468,251.97536000000002
609,0.26964,256.69728
637,0.20961,199.54872
622,0.15751,149.94952
601,0.17458,166.20016
594,0.18764,178.63328
585,0.23418,222.93936
556,0.2472,235.33440000000002
516,0.25929,246.84408000000002
448,0.22453,213.75256000000002
376,0.20551,195.64552
250,0.21893,208.42136000000002
371,0.31567,300.51784
389,0.28523,271.53896
417,0.40677,387.24504
457,0.39112,372.34624
543,0.30915,294.3108
599,0.32859,312.81768
614,0.33598,319.85296
604,0.3843,365.8536
582,0.44708,425.62016
575,0.45076,429.12352
578,0.46497,442.65144
578,0.49189,468.27927999999997
579,0.62631,596.24712
589,0.6422,611.3744
588,0.58763,559.42376
272,0.57261,545.1247199999999
249,0.57092,543.51584
231,0.61773,588.07896
237,0.68881,655.74712
222,0.68834,655.29968
217,0.61583,586.27016
198,0.38393,365.50136
169,0.28991,275.99432
151,0.46301,440.78551999999996
155,0.51153,486.97656000000006
110,0.38417,365.72984
70,0.45612,434.22624
80,0.48706,463.68112
79,0.51323,488.59495999999996
52,0.68519,652.30088
61,0.66582,633.86064
60,0.59247,564.0314400000001
33,0.73144,696.33088
25,0.764,727.328
28,0.72606,691.20912
52,0.74893,712.98136
63,0.71825,683.774
73,0.65592,624.43584
44,0.70035,666.7332
14,0.67608,643.62816
4,0.70568,671.80736
2,0.65694,625.40688
2,0.64726,616.19152
0,0.55746,530.70192
0,0.51883,493.92616000000004
2,0.39482,375.86864
8,0.14839,141.26728
12,0.09755,92.8676
32,0.2943,280.1736
40,0.35015,333.3428
16,0.52625,500.99
15,0.58398,555.94896
23,0.65805,626.4636
94,0.67101,638.80152
117,0.72176,687.11552
127,0.7433,707.6216
113,0.7007,667.0664
147,0.67343,641.10536
186,0.27535,262.1332
208,0.22784,216.90367999999998
250,0.03693,35.15736
254,0.10978,104.51056
213,0.58999,561.67048
36,0.79246,754.42192
20,0.8339,793.8728
92,0.82084,781.4396800000001
154,0.79949,761.1144800000001
130,0.7643,727.6136
171,0.76014,723.65328
283,0.72312,688.4102399999999
505,0.68585,652.9291999999999
702,0.68828,655.24256
720,0.65714,625.59728
709,0.59718,568.51536
710,0.57914,551.34128
715,0.56509,537.96568
709,0.52084,495.83968
692,0.45445,432.63640000000004
687,0.30583,291.15015999999997
677,0.28682,273.05264
734,0.23697,225.59544
680,0.23063,219.55976
678,0.12284,116.94368
678,0.12169,115.84888000000001
612,0.09714,92.47728000000001
624,0.09586,91.25872
677,0.0509,48.4568
623,0.01035,9.8532
611,0.01807,17.20264
565,0.06543,62.28936
465,0.08759,83.38568000000001
379,0.11281,107.39511999999999
360,0.12558,119.55216
329,0.11634,110.75568
291,0.09198,87.56496
468,0.0982,93.48639999999999
607,0.09361,89.11672
578,0.43592,414.99584
347,0.54733,521.0581599999999
517,0.65869,627.0728799999999
482,0.67022,638.04944
376,0.7053,671.4456
613,0.79692,758.66784
561,0.74324,707.56448
577,0.81894,779.63088
535,0.82117,781.75384
601,0.7467,710.8584000000001
596,0.72765,692.7228
246,0.72022,685.64944
69,0.74435,708.6211999999999
20,0.67039,638.21128
109,0.66953,637.39256
142,0.63518,604.6913599999999
145,0.64059,609.84168
126,0.59154,563.14608
129,0.56325,536.214
101,0.74532,709.54464
53,0.72928,694.2745600000001
35,0.69914,665.58128
35,0.5429,516.8408000000001
9,0.2409,229.3368
60,0.11311,107.68072000000001
68,0.12606,120.00912000000001
97,0.13398,127.54896
38,0.11316,107.72832
21,0.13075,124.474
24,0.04369,41.59288
87,0.15591,148.42632
114,0.11177,106.40504
145,0.09794,93.23888
138,0.09225,87.822
135,0.07094,67.53488
127,0.09046,86.11792
100,0.0245,23.324
34,0.00021,0.19992000000000001
57,0.0,0.0
105,0.0004,0.3808
92,0.0031,2.9512
89,0.02144,20.410880000000002
70,0.06082,57.900639999999996
49,0.05121,48.75192
82,0.05663,53.91176
156,0.05576,53.08352
159,0.05799,55.20648
367,0.05628,53.578559999999996
400,0.11388,108.41376
502,0.20589,196.00727999999998
619,0.27208,259.02016
758,0.27688,263.58976
739,0.25318,241.02736000000002
697,0.27061,257.62072
654,0.29663,282.39176
601,0.28511,271.42472
617,0.21281,202.59512
652,0.14226,135.43152
698,0.15472,147.29344
660,0.14983,142.63816
656,0.13595,129.4244
665,0.05146,48.98992
661,0.03816,36.32832
645,0.04251,40.469519999999996
553,0.05802,55.235040000000005
448,0.06964,66.29728
573,0.07761,73.88472
621,0.06724,64.01248
516,0.06135,58.4052
745,0.0423,40.2696
715,0.03581,34.091120000000004
508,0.02377,22.62904
491,0.09011,85.78472
329,0.0671,63.879200000000004
642,0.06792,64.65983999999999
618,0.10043,95.60936000000001
589,0.09072,86.36543999999999
597,0.12659,120.51368000000001
543,0.17514,166.73327999999998
587,0.19382,184.51664
589,0.24812,236.21024
634,0.26898,256.06896
311,0.32526,309.64752
151,0.31917,303.84984000000003
339,0.32654,310.86608
269,0.14283,135.97416
260,0.04436,42.23072
174,0.04736,45.08672
145,0.0468,44.5536
141,0.04069,38.73688
154,0.04676,44.51552
229,0.0622,59.2144
171,0.07089,67.48728
232,0.06944,66.10688
251,0.11107,105.73864
563,0.14227,135.44104000000002
663,0.13784,131.22368
541,0.14707,140.01064
467,0.15194,144.64687999999998
355,0.1642,156.31840000000003
399,0.16975,161.602
329,0.18118,172.48336
469,0.16136,153.61472
495,0.15665,149.13080000000002
494,0.15284,145.50368
332,0.1623,154.5096
282,0.21579,205.43208
265,0.24857,236.63864
355,0.2506,238.57119999999998
342,0.0784,74.6368
353,0.01784,16.983680000000003
345,0.03102,29.531039999999997
319,0.01587,15.108239999999999
343,0.01262,12.01424
610,0.0184,17.5168
575,0.0208,19.8016
582,0.02182,20.77264
632,0.02018,19.21136
762,0.0376,35.7952
754,0.06364,60.585280000000004
776,0.04731,45.03912
772,0.03156,30.045119999999997
783,0.01862,17.72624
789,0.01084,10.31968
790,0.00679,6.46408
770,0.00284,2.70368
758,0.00578,5.502560000000001
794,0.01236,11.76672
783,0.00498,4.74096
792,0.0066,6.2832
760,0.00848,8.07296
781,0.01838,17.49776
523,0.03506,33.37712
705,0.01627,15.48904
684,0.0,0.0
676,0.0,0.0
625,0.0,0.0
674,0.0,0.0
669,0.0,0.0
707,0.0,0.0
767,0.0,0.0
523,0.0,0.0
61,0.0,0.0
274,0.0,0.0
399,0.0028,2.6656
434,0.02933,27.922159999999998
327,0.06669,63.48888
457,0.09034,86.00368
494,0.10614,101.04528
515,0.14945,142.2764
542,0.25095,238.9044
628,0.35351,336.54152
717,0.40152,382.24703999999997
743,0.42156,401.32511999999997
648,0.46283,440.61416
333,0.50937,484.92024
166,0.53788,512.06176
51,0.43566,414.74832
40,0.2399,228.3848
62,0.18453,175.67256
76,0.13247,126.11144
96,0.18117,172.47384
87,0.21567,205.31784
77,0.19723,187.76296
80,0.20057,190.94264
44,0.21916,208.64032
78,0.27352,260.39104
85,0.48704,463.66207999999995
69,0.48421,460.96792
80,0.3729,355.0008
64,0.38678,368.21456
16,0.33321,317.21592
5,0.41531,395.37512000000004
9,0.61514,585.61328
12,0.53273,507.15896000000004
11,0.74868,712.74336
6,0.54304,516.97408
7,0.59784,569.14368
22,0.68417,651.32984
15,0.73492,699.6438400000001
9,0.66687,634.86024
3,0.61386,584.39472
7,0.66092,629.19584
10,0.73648,701.12896
7,0.72574,690.90448
15,0.7213,686.6776000000001
24,0.69915,665.5908000000001
44,0.69856,665.0291199999999
71,0.70523,671.37896
92,0.66939,637.25928
134,0.56384,536.77568
202,0.62442,594.4478399999999
412,0.60126,572.39952
447,0.51408,489.40416
470,0.45997,437.89144
496,0.31443,299.33736
521,0.23963,228.12776000000002
542,0.26229,249.70008
614,0.36221,344.82392
675,0.37866,360.48432
736,0.41837,398.28824000000003
699,0.41197,392.19544
720,0.41968,399.53536
698,0.38863,369.97576
759,0.30452,289.90304000000003
667,0.14537,138.39224
605,0.08679,82.62408
432,0.0593,56.4536
566,0.04377,41.66904
591,0.02123,20.21096
633,0.04183,39.82216
636,0.19122,182.04144
623,0.28996,276.04192
610,0.00793,7.549359999999999
563,0.00769,7.32088
514,0.11239,106.99528000000001
141,0.00827,7.87304
147,0.00611,5.81672
199,0.0,0.0
350,0.0,0.0
385,0.0,0.0
405,0.0,0.0
526,0.00136,1.29472
580,0.04971,47.323919999999994
588,0.14372,136.82144
436,0.22805,217.1036
435,0.1537,146.32240000000002
492,0.13743,130.83336
570,0.07583,72.19015999999999
445,0.02975,28.322
471,0.0216,20.563200000000002
589,0.03485,33.1772
674,0.03174,30.216479999999997
782,0.02152,20.48704
786,0.01676,15.95552
794,0.02126,20.239520000000002
794,0.03221,30.66392
794,0.06689,63.679280000000006
791,0.15759,150.02568
794,0.24585,234.0492
655,0.31721,301.98392
339,0.28504,271.35808000000003
300,0.31313,298.09976
548,0.27744,264.12288
580,0.22642,215.55184
251,0.1341,127.6632
373,0.13452,128.06304
377,0.16818,160.10736
298,0.19262,183.37424000000001
323,0.22587,215.02823999999998
291,0.16216,154.37632
291,0.14936,142.19072
343,0.11242,107.02384
488,0.04359,41.497679999999995
292,0.01859,17.69768
360,0.01227,11.68104
471,0.01915,18.230800000000002
445,0.01452,13.82304
466,0.02,19.04
468,0.01845,17.564400000000003
403,0.02033,19.35416
387,0.01894,18.03088
291,0.01487,14.15624
291,0.09581,91.21112000000001
264,0.11588,110.31775999999999
228,0.10971,104.44392
141,0.18485,175.97719999999998
97,0.20752,197.55904
98,0.2564,244.0928
65,0.27659,263.31368
43,0.32462,309.03824000000003
28,0.40768,388.11136
24,0.46103,438.90056
19,0.5069,482.5688
13,0.55585,529.1691999999999
8,0.56118,534.24336
3,0.53106,505.56912
0,0.34438,327.84976
0,0.1659,157.9368
0,0.11378,108.31856
0,0.09071,86.35592
0,0.12367,117.73384
0,0.17586,167.41871999999998
0,0.20415,194.3508
0,0.19296,183.69791999999998
0,0.24719,235.32488
0,0.29108,277.10816
0,0.46851,446.02152
7,0.5203,495.3256
23,0.48474,461.47248
24,0.55881,531.98712
19,0.5906,562.2512
18,0.57669,549.0088800000001
21,0.54267,516.62184
41,0.50512,480.87424
51,0.51224,487.65248
70,0.46298,440.75696
89,0.37513,357.12376
108,0.34814,331.42928
122,0.27831,264.95112
111,0.34068,324.32736
28,0.26309,250.46168
37,0.34284,326.38367999999997
49,0.45794,435.95888
79,0.63817,607.53784
113,0.68011,647.4647199999999
152,0.70574,671.8644800000001
116,0.72068,686.08736
124,0.7487,712.7624000000001
111,0.7541,717.9032
97,0.70931,675.26312
172,0.70408,670.28416
147,0.69126,658.07952
152,0.69003,656.9085600000001
196,0.68959,656.48968
281,0.66827,636.19304
180,0.63105,600.7596
156,0.63255,602.1876
211,0.63377,603.34904
267,0.65775,626.178
162,0.66285,631.0332000000001
151,0.66501,633.08952
134,0.67235,640.0772
117,0.63497,604.49144
127,0.60782,578.64464
102,0.60519,576.14088
191,0.62937,599.1602399999999
281,0.68538,652.48176
355,0.74552,709.7350399999999
447,0.76321,726.57592
515,0.78676,748.99552
597,0.79861,760.2767200000001
746,0.78277,745.19704
786,0.71376,679.49952
773,0.63311,602.7207199999999
784,0.52505,499.8476
785,0.39421,375.28792
706,0.25332,241.16064
486,0.25171,239.62792
652,0.14593,138.92536
482,0.10736,102.20672
287,0.06111,58.176719999999996
453,0.02259,21.505679999999998
357,0.00956,9.10112
100,0.006,5.712
89,0.01138,10.83376
101,0.0128,12.1856
210,0.01391,13.242320000000001
184,0.0224,21.3248
175,0.00796,7.57792
206,0.00578,5.502560000000001
149,0.00773,7.35896
94,0.04052,38.57504
64,0.08274,78.76848
59,0.10115,96.29480000000001
44,0.13586,129.33872
27,0.16169,153.92888
7,0.16958,161.44016000000002
26,0.17552,167.09504
131,0.2812,267.7024
263,0.23766,226.25232
439,0.16713,159.10776
415,0.24435,232.62120000000002
435,0.27465,261.4668
509,0.34879,332.04807999999997
556,0.42521,404.79992
583,0.43267,411.90184
592,0.35567,338.59783999999996
592,0.30107,286.61864
543,0.26744,254.60288
342,0.33472,318.65344
419,0.3238,308.25759999999997
332,0.26646,253.66991999999996
183,0.11274,107.32848000000001
246,0.08392,79.89184
319,0.05517,52.52184
357,0.08009,76.24568
465,0.15295,145.6084
605,0.16737,159.33624
609,0.20549,195.62648000000002
541,0.21426,203.97552000000002
645,0.20247,192.75144
577,0.15373,146.35096000000001
655,0.21575,205.394
662,0.24952,237.54304
727,0.22513,214.32376
784,0.20446,194.64592
765,0.22502,214.21904
775,0.19852,188.99104
784,0.20592,196.03583999999998
794,0.17682,168.33264
778,0.18945,180.3564
791,0.15711,149.56872
793,0.13742,130.82384
787,0.14238,135.54576
786,0.17861,170.03672
791,0.14562,138.63024
794,0.05588,53.19776
794,0.01017,9.68184
794,0.01174,11.17648
786,0.0134,12.7568
415,0.04123,39.25096
446,0.09307,88.60264
520,0.17649,168.01848
781,0.20375,193.97
794,0.15569,148.21688
794,0.09854,93.81008
788,0.07444,70.86688000000001
738,0.11972,113.97344
420,0.20982,199.74864
471,0.33595,319.8244
398,0.46401,441.73751999999996
370,0.36833,350.65015999999997
302,0.28818,274.34736
323,0.27656,263.28511999999995
467,0.15551,148.04552
467,0.09439,89.85928
347,0.06991,66.55432
289,0.11734,111.70768
264,0.19285,183.5932
178,0.3009,286.4568
138,0.18996,180.84192
95,0.14012,133.39424
66,0.21446,204.16592
57,0.25827,245.87304
47,0.22116,210.54432
70,0.2642,251.51839999999999
185,0.34707,330.41064
128,0.34138,324.99376
58,0.37962,361.39824
135,0.30529,290.63608
183,0.48025,457.19800000000004
260,0.67683,644.34216
248,0.63549,604.98648
121,0.55416,527.5603199999999
32,0.49213,468.50776
19,0.39746,378.38192
18,0.37964,361.41728
1,0.26688,254.06976
0,0.20219,192.48488
217,0.21334,203.09968
252,0.23269,221.52088
228,0.16417,156.28984
217,0.1668,158.7936
271,0.1918,182.5936
199,0.0803,76.4456
100,0.00924,8.79648
148,0.023,21.896
216,0.03488,33.20576
320,0.05766,54.892320000000005
293,0.08845,84.2044
426,0.06749,64.25048
584,0.0386,36.7472
599,0.01371,13.051919999999999
636,0.03887,37.00424
482,0.0,0.0
543,0.04153,39.536559999999994
499,0.0,0.0
555,0.12548,119.45696000000001
597,0.47367,450.93384
661,0.29239,278.35528
667,0.20977,199.70104
648,0.13683,130.26216
654,0.24757,235.68664
641,0.35188,334.98976000000005
640,0.3153,300.16560000000004
630,0.40216,382.85632000000004
628,0.58705,558.8716
687,0.5134,488.75679999999994
758,0.48649,463.13847999999996
728,0.54874,522.40048
733,0.79123,753.25096
759,0.78254,744.97808
777,0.71723,682.80296
769,0.68745,654.4524
759,0.62204,592.18208
765,0.53977,513.86104
777,0.33393,317.90136
765,0.34248,326.04096
710,0.26372,251.06144
444,0.27687,263.58024
234,0.16685,158.8412
253,0.19424,184.91648
173,0.27686,263.57072
95,0.12789,121.75128000000001
126,0.17422,165.85744000000003
109,0.0782,74.44640000000001
80,0.05545,52.788399999999996
57,0.20773,197.75896
46,0.27243,259.35336
15,0.14848,141.35296
2,0.1166,111.00319999999999
0,0.05966,56.796319999999994
0,0.0385,36.652
0,0.04117,39.19384
0,0.04338,41.297760000000004
0,0.05682,54.09264
0,0.06527,62.13703999999999
0,0.05794,55.158879999999996
0,0.04972,47.33344
0,0.04846,46.13392
0,0.06241,59.414320000000004
0,0.05971,56.84392
0,0.12283,116.93415999999999
1,0.31833,303.05016
1,0.42409,403.73368000000005
0,0.5257,500.46639999999996
0,0.46187,439.70024
0,0.48687,463.50024
2,0.41496,395.04192
4,0.3467,330.0584
15,0.26196,249.38592000000003
18,0.18199,173.25448
54,0.15909,151.45368000000002
87,0.14386,136.95471999999998
67,0.12982,123.58864
60,0.12777,121.63704
72,0.08912,84.84224
52,0.09934,94.57168
18,0.11345,108.00439999999999
8,0.12413,118.17176
23,0.13775,131.138
23,0.12718,121.07535999999999
17,0.11113,105.79576
13,0.08455,80.4916
0,0.06858,65.28816
2,0.05286,50.32272
2,0.04756,45.27712
2,0.05095,48.504400000000004
16,0.05003,47.62856
59,0.07754,73.81808
164,0.05421,51.60792
320,0.05169,49.20888
302,0.07922,75.41744
262,0.07826,74.50352
414,0.09422,89.69744
485,0.12203,116.17256
590,0.14834,141.21968
576,0.165,157.08
570,0.08574,81.62447999999999
562,0.04559,43.40168
563,0.0135,12.852
567,0.0,0.0
620,0.0,0.0
587,0.0,0.0
540,0.0,0.0
574,0.00379,3.60808
538,0.00407,3.87464
376,0.00188,1.78976
412,0.00261,2.48472
475,0.00048,0.45696000000000003
338,0.00793,7.549359999999999
370,0.00654,6.22608
292,0.0,0.0
178,0.0,0.0
140,0.0,0.0
92,0.0,0.0
62,0.00045,0.4284
39,0.0,0.0
13,0.00058,0.55216
1,0.00295,2.8084
3,0.0,0.0
0,0.0,0.0
0,2.0e-5,0.01904
0,0.0062,5.9024
0,0.0,0.0
1,0.0,0.0
18,0.0,0.0
43,0.0,0.0
73,0.00091,0.86632
114,0.00545,5.1884
137,0.01974,18.79248
96,0.02866,27.28432
134,0.02954,28.12208
121,0.03889,37.02328
166,0.07174,68.29648
202,0.08686,82.69072000000001
262,0.24051,228.96552
242,0.36723,349.60296
247,0.32408,308.52416
289,0.40696,387.42591999999996
382,0.44932,427.75264
333,0.5092,484.7584
