Parent Name,Collection,Property,Band,Datetime,Units,Nevada Power Non-Spin,Nevada Power Regulation,Nevada Power Spin,Sierra Non-Spin,Sierra Regulation,Sierra Spin
System,Reserve,Risk,1,7/30/30 18:00,MW,174.22,61.50,174.22,88.97,19.50,88.97
System,Reserve,Risk,1,7/30/30 19:00,MW,168.83,61.50,168.83,85.13,19.50,85.13
System,Reserve,Risk,1,7/30/30 20:00,MW,160.62,61.50,160.62,81.12,19.50,81.12
System,Reserve,Risk,1,7/30/30 21:00,MW,151.00,61.50,151.00,78.03,19.50,78.03
System,Reserve,Risk,1,7/30/30 22:00,MW,144.38,61.50,144.38,75.59,19.50,75.59
System,Reserve,Risk,1,7/30/30 23:00,MW,134.33,61.50,134.33,70.94,19.50,70.94
System,Reserve,Risk,1,7/31/30,MW,95.76,61.50,95.76,62.90,19.50,62.90
System,Reserve,Risk,1,7/31/30 1:00,MW,90.09,61.50,90.09,61.14,19.50,61.14
System,Reserve,Risk,1,7/31/30 2:00,MW,84.71,61.50,84.71,59.45,19.50,59.45
System,Reserve,Risk,1,7/31/30 3:00,MW,81.45,61.50,81.45,59.48,19.50,59.48
System,Reserve,Risk,1,7/31/30 4:00,MW,79.95,61.50,79.95,61.00,19.50,61.00
System,Reserve,Risk,1,7/31/30 5:00,MW,79.02,61.50,79.02,61.67,19.50,61.67
System,Reserve,Risk,1,7/31/30 6:00,MW,78.39,61.50,78.39,64.80,19.50,64.80
System,Reserve,Risk,1,7/31/30 7:00,MW,78.05,61.50,78.05,67.14,19.50,67.14
System,Reserve,Risk,1,7/31/30 8:00,MW,77.91,61.50,77.91,67.80,19.50,67.80
System,Reserve,Risk,1,7/31/30 9:00,MW,81.29,61.50,81.29,68.57,19.50,68.57
System,Reserve,Risk,1,7/31/30 10:00,MW,86.09,61.50,86.09,70.80,19.50,70.80
System,Reserve,Risk,1,7/31/30 11:00,MW,92.40,61.50,92.40,72.83,19.50,72.83
System,Reserve,Risk,1,7/31/30 12:00,MW,99.46,61.50,99.46,75.77,19.50,75.77
System,Reserve,Risk,1,7/31/30 13:00,MW,108.73,61.50,108.73,78.81,19.50,78.81
System,Reserve,Risk,1,7/31/30 14:00,MW,114.01,61.50,114.01,82.16,19.50,82.16
System,Reserve,Risk,1,7/31/30 15:00,MW,117.92,61.50,117.92,86.22,19.50,86.22
System,Reserve,Risk,1,7/31/30 16:00,MW,122.83,61.50,122.83,87.22,19.50,87.22
System,Reserve,Risk,1,7/31/30 17:00,MW,128.04,61.50,128.04,87.16,19.50,87.16
System,Reserve,Risk,1,7/31/30 18:00,MW,129.55,61.50,129.55,84.87,19.50,84.87
System,Reserve,Risk,1,7/31/30 19:00,MW,126.16,61.50,126.16,80.69,19.50,80.69
System,Reserve,Risk,1,7/31/30 20:00,MW,120.68,61.50,120.68,76.79,19.50,76.79
System,Reserve,Risk,1,7/31/30 21:00,MW,113.27,61.50,113.27,73.80,19.50,73.80
System,Reserve,Risk,1,7/31/30 22:00,MW,108.26,61.50,108.26,71.64,19.50,71.64
System,Reserve,Risk,1,7/31/30 23:00,MW,99.74,61.50,99.74,67.40,19.50,67.40
System,Reserve,Risk,1,8/1/30,MW,99.15,61.50,99.15,66.98,19.50,66.98
System,Reserve,Risk,1,8/1/30 1:00,MW,93.60,61.50,93.60,64.84,19.50,64.84
System,Reserve,Risk,1,8/1/30 2:00,MW,88.67,61.50,88.67,62.69,19.50,62.69
System,Reserve,Risk,1,8/1/30 3:00,MW,85.07,61.50,85.07,61.26,19.50,61.26
System,Reserve,Risk,1,8/1/30 4:00,MW,83.18,61.50,83.18,61.22,19.50,61.22
System,Reserve,Risk,1,8/1/30 5:00,MW,82.21,61.50,82.21,62.47,19.50,62.47
System,Reserve,Risk,1,8/1/30 6:00,MW,83.40,61.50,83.40,66.56,19.50,66.56
System,Reserve,Risk,1,8/1/30 7:00,MW,85.35,61.50,85.35,69.61,19.50,69.61
System,Reserve,Risk,1,8/1/30 8:00,MW,88.22,61.50,88.22,71.09,19.50,71.09
System,Reserve,Risk,1,8/1/30 9:00,MW,95.33,61.50,95.33,73.96,19.50,73.96
System,Reserve,Risk,1,8/1/30 10:00,MW,103.33,61.50,103.33,76.85,19.50,76.85
System,Reserve,Risk,1,8/1/30 11:00,MW,112.57,61.50,112.57,79.55,19.50,79.55
System,Reserve,Risk,1,8/1/30 12:00,MW,122.50,61.50,122.50,82.74,19.50,82.74
System,Reserve,Risk,1,8/1/30 13:00,MW,133.43,61.50,133.43,84.59,19.50,84.59
System,Reserve,Risk,1,8/1/30 14:00,MW,143.58,61.50,143.58,85.22,19.50,85.22
System,Reserve,Risk,1,8/1/30 15:00,MW,151.67,61.50,151.67,87.45,19.50,87.45
System,Reserve,Risk,1,8/1/30 16:00,MW,155.61,61.50,155.61,88.62,19.50,88.62
System,Reserve,Risk,1,8/1/30 17:00,MW,157.40,61.50,157.40,88.53,19.50,88.53
System,Reserve,Risk,1,8/1/30 18:00,MW,157.73,61.50,157.73,88.35,19.50,88.35
System,Reserve,Risk,1,8/1/30 19:00,MW,150.54,61.50,150.54,84.16,19.50,84.16
System,Reserve,Risk,1,8/1/30 20:00,MW,142.28,61.50,142.28,80.29,19.50,80.29
System,Reserve,Risk,1,8/1/30 21:00,MW,132.00,61.50,132.00,76.28,19.50,76.28
System,Reserve,Risk,1,8/1/30 22:00,MW,123.70,61.50,123.70,72.84,19.50,72.84
System,Reserve,Risk,1,8/1/30 23:00,MW,113.70,61.50,113.70,68.38,19.50,68.38
System,Reserve,Risk,1,8/2/30,MW,108.43,61.50,108.43,62.80,19.50,62.80
System,Reserve,Risk,1,8/2/30 1:00,MW,101.51,61.50,101.51,60.70,19.50,60.70
System,Reserve,Risk,1,8/2/30 2:00,MW,95.74,61.50,95.74,59.24,19.50,59.24
System,Reserve,Risk,1,8/2/30 3:00,MW,91.71,61.50,91.71,58.22,19.50,58.22
System,Reserve,Risk,1,8/2/30 4:00,MW,90.30,61.50,90.30,58.38,19.50,58.38
System,Reserve,Risk,1,8/2/30 5:00,MW,89.40,61.50,89.40,59.27,19.50,59.27
System,Reserve,Risk,1,8/2/30 6:00,MW,90.84,61.50,90.84,62.15,19.50,62.15
System,Reserve,Risk,1,8/2/30 7:00,MW,93.93,61.50,93.93,65.59,19.50,65.59
System,Reserve,Risk,1,8/2/30 8:00,MW,98.29,61.50,98.29,66.17,19.50,66.17
System,Reserve,Risk,1,8/2/30 9:00,MW,104.73,61.50,104.73,67.57,19.50,67.57
System,Reserve,Risk,1,8/2/30 10:00,MW,114.49,61.50,114.49,70.32,19.50,70.32
System,Reserve,Risk,1,8/2/30 11:00,MW,125.97,61.50,125.97,73.46,19.50,73.46
System,Reserve,Risk,1,8/2/30 12:00,MW,138.12,61.50,138.12,77.27,19.50,77.27
System,Reserve,Risk,1,8/2/30 13:00,MW,148.28,61.50,148.28,81.64,19.50,81.64
System,Reserve,Risk,1,8/2/30 14:00,MW,156.43,61.50,156.43,84.39,19.50,84.39
System,Reserve,Risk,1,8/2/30 15:00,MW,162.28,61.50,162.28,86.15,19.50,86.15
System,Reserve,Risk,1,8/2/30 16:00,MW,164.90,61.50,164.90,87.00,19.50,87.00
System,Reserve,Risk,1,8/2/30 17:00,MW,168.69,61.50,168.69,87.38,19.50,87.38
System,Reserve,Risk,1,8/2/30 18:00,MW,165.68,61.50,165.68,85.38,19.50,85.38
System,Reserve,Risk,1,8/2/30 19:00,MW,158.97,61.50,158.97,81.45,19.50,81.45
System,Reserve,Risk,1,8/2/30 20:00,MW,150.36,61.50,150.36,75.58,19.50,75.58
System,Reserve,Risk,1,8/2/30 21:00,MW,139.48,61.50,139.48,72.04,19.50,72.04
System,Reserve,Risk,1,8/2/30 22:00,MW,131.85,61.50,131.85,69.86,19.50,69.86
System,Reserve,Risk,1,8/2/30 23:00,MW,120.90,61.50,120.90,65.95,19.50,65.95
System,Reserve,Risk,1,8/3/30,MW,118.93,61.50,118.93,63.09,19.50,63.09
System,Reserve,Risk,1,8/3/30 1:00,MW,109.04,61.50,109.04,60.99,19.50,60.99
System,Reserve,Risk,1,8/3/30 2:00,MW,100.97,61.50,100.97,59.41,19.50,59.41
System,Reserve,Risk,1,8/3/30 3:00,MW,94.85,61.50,94.85,58.12,19.50,58.12
System,Reserve,Risk,1,8/3/30 4:00,MW,89.99,61.50,89.99,57.56,19.50,57.56
System,Reserve,Risk,1,8/3/30 5:00,MW,86.17,61.50,86.17,57.26,19.50,57.26
System,Reserve,Risk,1,8/3/30 6:00,MW,84.35,61.50,84.35,57.17,19.50,57.17
System,Reserve,Risk,1,8/3/30 7:00,MW,86.53,61.50,86.53,58.06,19.50,58.06
System,Reserve,Risk,1,8/3/30 8:00,MW,92.78,61.50,92.78,60.61,19.50,60.61
System,Reserve,Risk,1,8/3/30 9:00,MW,104.37,61.50,104.37,63.28,19.50,63.28
System,Reserve,Risk,1,8/3/30 10:00,MW,113.92,61.50,113.92,64.92,19.50,64.92
System,Reserve,Risk,1,8/3/30 11:00,MW,129.33,61.50,129.33,68.47,19.50,68.47
System,Reserve,Risk,1,8/3/30 12:00,MW,141.60,61.50,141.60,70.73,19.50,70.73
System,Reserve,Risk,1,8/3/30 13:00,MW,152.70,61.50,152.70,73.11,19.50,73.11
System,Reserve,Risk,1,8/3/30 14:00,MW,162.96,61.50,162.96,75.68,19.50,75.68
System,Reserve,Risk,1,8/3/30 15:00,MW,174.52,61.50,174.52,78.53,19.50,78.53
System,Reserve,Risk,1,8/3/30 16:00,MW,181.55,61.50,181.55,79.80,19.50,79.80
System,Reserve,Risk,1,8/3/30 17:00,MW,186.02,61.50,186.02,79.80,19.50,79.80
System,Reserve,Risk,1,8/3/30 18:00,MW,181.75,61.50,181.75,78.65,19.50,78.65
System,Reserve,Risk,1,8/3/30 19:00,MW,171.54,61.50,171.54,77.55,19.50,77.55
System,Reserve,Risk,1,8/3/30 20:00,MW,158.49,61.50,158.49,73.45,19.50,73.45
System,Reserve,Risk,1,8/3/30 21:00,MW,146.16,61.50,146.16,69.98,19.50,69.98
System,Reserve,Risk,1,8/3/30 22:00,MW,135.33,61.50,135.33,67.72,19.50,67.72
System,Reserve,Risk,1,8/3/30 23:00,MW,122.49,61.50,122.49,64.14,19.50,64.14
System,Reserve,Risk,1,8/4/30,MW,122.01,61.50,122.01,60.01,19.50,60.01
System,Reserve,Risk,1,8/4/30 1:00,MW,112.99,61.50,112.99,58.76,19.50,58.76
System,Reserve,Risk,1,8/4/30 2:00,MW,105.03,61.50,105.03,57.04,19.50,57.04
System,Reserve,Risk,1,8/4/30 3:00,MW,99.09,61.50,99.09,56.02,19.50,56.02
System,Reserve,Risk,1,8/4/30 4:00,MW,93.86,61.50,93.86,53.86,19.50,53.86
System,Reserve,Risk,1,8/4/30 5:00,MW,90.72,61.50,90.72,53.87,19.50,53.87
System,Reserve,Risk,1,8/4/30 6:00,MW,88.06,61.50,88.06,56.79,19.50,56.79
System,Reserve,Risk,1,8/4/30 7:00,MW,89.46,61.50,89.46,58.64,19.50,58.64
System,Reserve,Risk,1,8/4/30 8:00,MW,94.64,61.50,94.64,58.86,19.50,58.86
System,Reserve,Risk,1,8/4/30 9:00,MW,104.18,61.50,104.18,60.64,19.50,60.64
System,Reserve,Risk,1,8/4/30 10:00,MW,116.22,61.50,116.22,62.86,19.50,62.86
System,Reserve,Risk,1,8/4/30 11:00,MW,130.13,61.50,130.13,65.14,19.50,65.14
System,Reserve,Risk,1,8/4/30 12:00,MW,145.80,61.50,145.80,67.54,19.50,67.54
System,Reserve,Risk,1,8/4/30 13:00,MW,160.35,61.50,160.35,70.41,19.50,70.41
System,Reserve,Risk,1,8/4/30 14:00,MW,169.39,61.50,169.39,71.77,19.50,71.77
System,Reserve,Risk,1,8/4/30 15:00,MW,181.18,61.50,181.18,73.66,19.50,73.66
System,Reserve,Risk,1,8/4/30 16:00,MW,187.38,61.50,187.38,77.39,19.50,77.39
System,Reserve,Risk,1,8/4/30 17:00,MW,191.51,61.50,191.51,78.83,19.50,78.83
System,Reserve,Risk,1,8/4/30 18:00,MW,188.01,61.50,188.01,77.79,19.50,77.79
System,Reserve,Risk,1,8/4/30 19:00,MW,177.80,61.50,177.80,75.04,19.50,75.04
System,Reserve,Risk,1,8/4/30 20:00,MW,165.69,61.50,165.69,72.16,19.50,72.16
System,Reserve,Risk,1,8/4/30 21:00,MW,153.62,61.50,153.62,68.93,19.50,68.93
System,Reserve,Risk,1,8/4/30 22:00,MW,141.42,61.50,141.42,66.84,19.50,66.84
System,Reserve,Risk,1,8/4/30 23:00,MW,128.28,61.50,128.28,63.08,19.50,63.08
System,Reserve,Risk,1,8/5/30,MW,107.81,61.50,107.81,61.15,19.50,61.15
System,Reserve,Risk,1,8/5/30 1:00,MW,100.59,61.50,100.59,58.52,19.50,58.52
System,Reserve,Risk,1,8/5/30 2:00,MW,94.71,61.50,94.71,55.78,19.50,55.78
System,Reserve,Risk,1,8/5/30 3:00,MW,90.27,61.50,90.27,56.49,19.50,56.49
System,Reserve,Risk,1,8/5/30 4:00,MW,88.02,61.50,88.02,57.43,19.50,57.43
System,Reserve,Risk,1,8/5/30 5:00,MW,86.95,61.50,86.95,58.87,19.50,58.87
System,Reserve,Risk,1,8/5/30 6:00,MW,88.00,61.50,88.00,62.47,19.50,62.47
System,Reserve,Risk,1,8/5/30 7:00,MW,89.54,61.50,89.54,65.19,19.50,65.19
System,Reserve,Risk,1,8/5/30 8:00,MW,91.74,61.50,91.74,66.30,19.50,66.30
System,Reserve,Risk,1,8/5/30 9:00,MW,98.31,61.50,98.31,68.63,19.50,68.63
System,Reserve,Risk,1,8/5/30 10:00,MW,107.53,61.50,107.53,71.03,19.50,71.03
System,Reserve,Risk,1,8/5/30 11:00,MW,119.58,61.50,119.58,72.32,19.50,72.32
System,Reserve,Risk,1,8/5/30 12:00,MW,130.88,61.50,130.88,73.27,19.50,73.27
System,Reserve,Risk,1,8/5/30 13:00,MW,141.19,61.50,141.19,77.31,19.50,77.31
System,Reserve,Risk,1,8/5/30 14:00,MW,152.52,61.50,152.52,78.69,19.50,78.69
System,Reserve,Risk,1,8/5/30 15:00,MW,162.67,61.50,162.67,80.44,19.50,80.44
System,Reserve,Risk,1,8/5/30 16:00,MW,168.05,61.50,168.05,80.54,19.50,80.54
System,Reserve,Risk,1,8/5/30 17:00,MW,170.93,61.50,170.93,79.67,19.50,79.67
System,Reserve,Risk,1,8/5/30 18:00,MW,169.62,61.50,169.62,78.51,19.50,78.51
System,Reserve,Risk,1,8/5/30 19:00,MW,160.88,61.50,160.88,74.67,19.50,74.67
System,Reserve,Risk,1,8/5/30 20:00,MW,150.61,61.50,150.61,71.17,19.50,71.17
System,Reserve,Risk,1,8/5/30 21:00,MW,139.79,61.50,139.79,68.73,19.50,68.73
System,Reserve,Risk,1,8/5/30 22:00,MW,131.54,61.50,131.54,65.80,19.50,65.80
System,Reserve,Risk,1,8/5/30 23:00,MW,121.14,61.50,121.14,61.08,19.50,61.08
System,Reserve,Risk,1,8/6/30,MW,119.55,61.50,119.55,57.95,19.50,57.95
System,Reserve,Risk,1,8/6/30 1:00,MW,108.87,61.50,108.87,57.00,19.50,57.00
System,Reserve,Risk,1,8/6/30 2:00,MW,101.69,61.50,101.69,56.59,19.50,56.59
System,Reserve,Risk,1,8/6/30 3:00,MW,96.23,61.50,96.23,55.66,19.50,55.66
System,Reserve,Risk,1,8/6/30 4:00,MW,93.22,61.50,93.22,55.84,19.50,55.84
System,Reserve,Risk,1,8/6/30 5:00,MW,92.21,61.50,92.21,56.87,19.50,56.87
System,Reserve,Risk,1,8/6/30 6:00,MW,92.92,61.50,92.92,59.92,19.50,59.92
System,Reserve,Risk,1,8/6/30 7:00,MW,94.75,61.50,94.75,62.19,19.50,62.19
System,Reserve,Risk,1,8/6/30 8:00,MW,97.27,61.50,97.27,62.83,19.50,62.83
System,Reserve,Risk,1,8/6/30 9:00,MW,103.61,61.50,103.61,64.90,19.50,64.90
System,Reserve,Risk,1,8/6/30 10:00,MW,111.59,61.50,111.59,64.67,19.50,64.67
System,Reserve,Risk,1,8/6/30 11:00,MW,122.08,61.50,122.08,65.98,19.50,65.98
System,Reserve,Risk,1,8/6/30 12:00,MW,132.35,61.50,132.35,70.43,19.50,70.43
System,Reserve,Risk,1,8/6/30 13:00,MW,144.37,61.50,144.37,72.80,19.50,72.80
System,Reserve,Risk,1,8/6/30 14:00,MW,156.72,61.50,156.72,74.84,19.50,74.84
System,Reserve,Risk,1,8/6/30 15:00,MW,165.62,61.50,165.62,75.98,19.50,75.98
System,Reserve,Risk,1,8/6/30 16:00,MW,167.12,61.50,167.12,76.34,19.50,76.34
System,Reserve,Risk,1,8/6/30 17:00,MW,169.20,61.50,169.20,75.04,19.50,75.04
System,Reserve,Risk,1,8/6/30 18:00,MW,168.52,61.50,168.52,73.52,19.50,73.52
System,Reserve,Risk,1,8/6/30 19:00,MW,160.47,61.50,160.47,70.17,19.50,70.17
System,Reserve,Risk,1,8/6/30 20:00,MW,149.05,61.50,149.05,67.03,19.50,67.03
System,Reserve,Risk,1,8/6/30 21:00,MW,137.62,61.50,137.62,64.32,19.50,64.32
System,Reserve,Risk,1,8/6/30 22:00,MW,128.99,61.50,128.99,62.22,19.50,62.22
System,Reserve,Risk,1,8/6/30 23:00,MW,116.74,61.50,116.74,58.97,19.50,58.97
System,Reserve,Risk,1,8/7/30,MW,95.84,61.50,95.84,55.96,19.50,55.96
System,Reserve,Risk,1,8/7/30 1:00,MW,89.22,61.50,89.22,54.29,19.50,54.29
System,Reserve,Risk,1,8/7/30 2:00,MW,83.73,61.50,83.73,53.41,19.50,53.41
System,Reserve,Risk,1,8/7/30 3:00,MW,79.18,61.50,79.18,52.40,19.50,52.40
System,Reserve,Risk,1,8/7/30 4:00,MW,77.76,61.50,77.76,52.93,19.50,52.93
System,Reserve,Risk,1,8/7/30 5:00,MW,76.90,61.50,76.90,53.68,19.50,53.68
System,Reserve,Risk,1,8/7/30 6:00,MW,78.21,61.50,78.21,56.17,19.50,56.17
System,Reserve,Risk,1,8/7/30 7:00,MW,79.04,61.50,79.04,58.58,19.50,58.58
System,Reserve,Risk,1,8/7/30 8:00,MW,81.03,61.50,81.03,60.28,19.50,60.28
System,Reserve,Risk,1,8/7/30 9:00,MW,86.36,61.50,86.36,62.01,19.50,62.01
System,Reserve,Risk,1,8/7/30 10:00,MW,93.54,61.50,93.54,64.19,19.50,64.19
System,Reserve,Risk,1,8/7/30 11:00,MW,102.69,61.50,102.69,66.04,19.50,66.04
System,Reserve,Risk,1,8/7/30 12:00,MW,112.54,61.50,112.54,68.46,19.50,68.46
System,Reserve,Risk,1,8/7/30 13:00,MW,123.65,61.50,123.65,70.82,19.50,70.82
System,Reserve,Risk,1,8/7/30 14:00,MW,131.98,61.50,131.98,72.99,19.50,72.99
System,Reserve,Risk,1,8/7/30 15:00,MW,137.64,61.50,137.64,74.92,19.50,74.92
System,Reserve,Risk,1,8/7/30 16:00,MW,139.32,61.50,139.32,76.15,19.50,76.15
System,Reserve,Risk,1,8/7/30 17:00,MW,140.83,61.50,140.83,75.65,19.50,75.65
System,Reserve,Risk,1,8/7/30 18:00,MW,139.27,61.50,139.27,74.24,19.50,74.24
System,Reserve,Risk,1,8/7/30 19:00,MW,134.49,61.50,134.49,70.94,19.50,70.94
System,Reserve,Risk,1,8/7/30 20:00,MW,126.02,61.50,126.02,67.31,19.50,67.31
System,Reserve,Risk,1,8/7/30 21:00,MW,116.82,61.50,116.82,65.12,19.50,65.12
System,Reserve,Risk,1,8/7/30 22:00,MW,110.61,61.50,110.61,63.34,19.50,63.34
System,Reserve,Risk,1,8/7/30 23:00,MW,101.13,61.50,101.13,59.96,19.50,59.96
System,Reserve,Risk,1,8/8/30,MW,92.05,61.50,92.05,58.42,19.50,58.42
System,Reserve,Risk,1,8/8/30 1:00,MW,86.10,61.50,86.10,57.09,19.50,57.09
System,Reserve,Risk,1,8/8/30 2:00,MW,81.21,61.50,81.21,56.24,19.50,56.24
System,Reserve,Risk,1,8/8/30 3:00,MW,77.54,61.50,77.54,54.87,19.50,54.87
System,Reserve,Risk,1,8/8/30 4:00,MW,76.62,61.50,76.62,54.63,19.50,54.63
System,Reserve,Risk,1,8/8/30 5:00,MW,76.61,61.50,76.61,55.57,19.50,55.57
System,Reserve,Risk,1,8/8/30 6:00,MW,78.84,61.50,78.84,58.71,19.50,58.71
System,Reserve,Risk,1,8/8/30 7:00,MW,79.62,61.50,79.62,61.21,19.50,61.21
System,Reserve,Risk,1,8/8/30 8:00,MW,80.47,61.50,80.47,61.45,19.50,61.45
System,Reserve,Risk,1,8/8/30 9:00,MW,85.19,61.50,85.19,63.73,19.50,63.73
System,Reserve,Risk,1,8/8/30 10:00,MW,90.89,61.50,90.89,65.76,19.50,65.76
System,Reserve,Risk,1,8/8/30 11:00,MW,98.04,61.50,98.04,67.74,19.50,67.74
System,Reserve,Risk,1,8/8/30 12:00,MW,106.90,61.50,106.90,69.88,19.50,69.88
System,Reserve,Risk,1,8/8/30 13:00,MW,116.69,61.50,116.69,71.96,19.50,71.96
System,Reserve,Risk,1,8/8/30 14:00,MW,126.44,61.50,126.44,73.91,19.50,73.91
System,Reserve,Risk,1,8/8/30 15:00,MW,135.64,61.50,135.64,76.31,19.50,76.31
System,Reserve,Risk,1,8/8/30 16:00,MW,140.57,61.50,140.57,76.50,19.50,76.50
System,Reserve,Risk,1,8/8/30 17:00,MW,142.75,61.50,142.75,75.76,19.50,75.76
System,Reserve,Risk,1,8/8/30 18:00,MW,142.53,61.50,142.53,73.93,19.50,73.93
System,Reserve,Risk,1,8/8/30 19:00,MW,136.71,61.50,136.71,70.61,19.50,70.61
System,Reserve,Risk,1,8/8/30 20:00,MW,129.18,61.50,129.18,68.02,19.50,68.02
System,Reserve,Risk,1,8/8/30 21:00,MW,120.84,61.50,120.84,64.85,19.50,64.85
System,Reserve,Risk,1,8/8/30 22:00,MW,114.64,61.50,114.64,62.66,19.50,62.66
System,Reserve,Risk,1,8/8/30 23:00,MW,105.67,61.50,105.67,59.84,19.50,59.84
System,Reserve,Risk,1,8/9/30,MW,101.58,61.50,101.58,59.62,19.50,59.62
System,Reserve,Risk,1,8/9/30 1:00,MW,95.36,61.50,95.36,58.22,19.50,58.22
System,Reserve,Risk,1,8/9/30 2:00,MW,90.44,61.50,90.44,56.52,19.50,56.52
System,Reserve,Risk,1,8/9/30 3:00,MW,86.65,61.50,86.65,55.83,19.50,55.83
System,Reserve,Risk,1,8/9/30 4:00,MW,84.88,61.50,84.88,56.20,19.50,56.20
System,Reserve,Risk,1,8/9/30 5:00,MW,84.54,61.50,84.54,57.55,19.50,57.55
System,Reserve,Risk,1,8/9/30 6:00,MW,85.43,61.50,85.43,60.14,19.50,60.14
System,Reserve,Risk,1,8/9/30 7:00,MW,86.82,61.50,86.82,62.05,19.50,62.05
